MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
13.48,3,8,0.375,1,4,0.25,0,0,0.0,1,4,5,2,0,0,0,1,7,5.5
11.65,1,3,0.333,0,1,0.0,1,2,0.5,1,2,3,2,2,0,0,1,3,5.2
30.5,4,10,0.4,3,6,0.5,0,0,0.0,0,0,0,2,0,0,1,2,11,5.2
12.27,2,3,0.667,0,0,0.0,2,2,1.0,0,3,3,2,0,1,1,4,6,5.1
21.25,3,9,0.333,2,8,0.25,2,3,0.667,1,3,4,0,0,0,1,0,10,5.1
19.95,4,9,0.444,2,2,1.0,0,0,0.0,2,3,5,4,1,0,6,1,10,5.0
18.05,3,7,0.429,0,0,0.0,0,0,0.0,1,4,5,2,1,1,2,1,6,4.9
14.4,2,3,0.667,2,3,0.667,0,0,0.0,0,1,1,1,0,0,0,2,6,4.9
23.32,3,7,0.429,2,5,0.4,0,0,0.0,0,2,2,3,1,0,2,3,8,4.8
32.1,2,6,0.333,2,5,0.4,0,0,0.0,0,1,1,5,0,1,2,1,6,4.7
23.08,3,11,0.273,1,2,0.5,0,0,0.0,2,4,6,0,3,2,2,2,7,4.7
25.27,3,9,0.333,2,7,0.286,0,0,0.0,2,2,4,1,0,0,1,0,8,4.6
7.37,1,3,0.333,0,0,0.0,2,2,1.0,0,3,3,1,0,1,0,0,4,4.6
26.37,2,4,0.5,2,3,0.667,0,0,0.0,0,3,3,0,0,1,1,0,6,4.6
14.27,2,6,0.333,0,0,0.0,0,2,0.0,5,1,6,1,1,0,0,2,4,4.5
18.67,2,3,0.667,0,0,0.0,0,0,0.0,0,7,7,1,0,1,0,5,4,4.2
15.53,1,3,0.333,1,2,0.5,0,0,0.0,0,4,4,0,1,1,0,0,3,4.2
25.25,2,5,0.4,1,4,0.25,0,0,0.0,2,4,6,1,0,0,1,1,5,4.2
10.27,1,3,0.333,1,2,0.5,2,2,1.0,0,1,1,0,1,0,0,1,5,4.2
34.05,6,20,0.3,2,6,0.333,0,0,0.0,0,1,1,4,0,2,2,2,14,4.1
12.3,3,4,0.75,0,0,0.0,1,2,0.5,2,1,3,0,0,0,1,4,7,4.1
7.58,1,2,0.5,0,0,0.0,2,2,1.0,1,0,1,1,0,0,0,1,4,4.0
32.52,2,8,0.25,2,6,0.333,0,0,0.0,0,4,4,2,1,2,1,3,6,4.0
12.12,2,2,1.0,1,1,1.0,1,2,0.5,1,2,3,0,0,0,2,1,6,3.9
17.43,1,3,0.333,1,3,0.333,0,0,0.0,1,1,2,2,1,0,0,2,3,3.9
7.47,1,2,0.5,1,2,0.5,2,2,1.0,0,1,1,0,0,0,0,1,5,3.9
21.53,2,3,0.667,0,1,0.0,0,0,0.0,1,2,3,0,1,1,0,5,4,3.7
13.13,2,7,0.286,0,2,0.0,2,2,1.0,2,2,4,0,0,0,0,1,6,3.5
28.97,3,8,0.375,0,2,0.0,1,4,0.25,1,7,8,1,0,2,2,2,7,3.5
3.13,1,2,0.5,1,2,0.5,0,0,0.0,0,1,1,0,1,0,0,0,3,3.3
19.38,2,6,0.333,1,2,0.5,0,0,0.0,0,0,0,2,1,0,0,2,5,3.2
32.47,2,5,0.4,1,3,0.333,0,0,0.0,0,6,6,2,0,1,3,0,5,3.2
24.22,2,4,0.5,1,2,0.5,0,0,0.0,1,0,1,1,1,0,1,3,5,3.2
17.67,1,8,0.125,0,5,0.0,4,4,1.0,2,2,4,3,0,0,1,2,6,3.1
19.8,1,5,0.2,1,4,0.25,1,2,0.5,1,3,4,2,0,0,0,1,4,3.1
6.97,1,2,0.5,0,0,0.0,0,0,0.0,1,1,2,0,1,0,0,0,2,3.0
37.27,2,7,0.286,1,5,0.2,2,4,0.5,0,2,2,0,2,0,1,2,7,2.9
16.07,2,3,0.667,0,0,0.0,0,0,0.0,1,1,2,0,0,3,1,5,4,2.8
7.97,2,2,1.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,1,1,4,2.7
32.93,3,15,0.2,0,8,0.0,2,2,1.0,0,3,3,7,0,0,1,2,8,2.7
10.58,2,4,0.5,0,0,0.0,0,0,0.0,3,1,4,0,0,0,1,2,4,2.6
4.55,1,2,0.5,1,2,0.5,0,0,0.0,0,1,1,1,0,0,0,1,3,2.6
18.78,2,8,0.25,0,2,0.0,0,0,0.0,4,2,6,1,0,0,0,2,4,2.5
29.45,1,6,0.167,0,3,0.0,1,2,0.5,2,0,2,0,3,0,0,2,3,2.4
5.38,0,1,0.0,0,1,0.0,2,2,1.0,1,1,2,0,0,0,0,0,2,2.3
19.0,3,3,1.0,1,1,1.0,0,0,0.0,1,2,3,0,0,0,4,3,7,2.2
10.85,2,3,0.667,0,0,0.0,0,0,0.0,0,2,2,1,0,0,1,2,4,2.2
14.33,2,6,0.333,0,0,0.0,2,3,0.667,1,0,1,1,0,0,1,1,6,2.2
15.37,1,4,0.25,0,3,0.0,0,0,0.0,0,1,1,2,2,1,1,2,2,2.2
13.92,2,5,0.4,0,0,0.0,1,1,1.0,1,3,4,0,0,0,1,2,5,2.1
14.15,1,4,0.25,1,2,0.5,0,0,0.0,1,3,4,0,0,1,0,2,3,2.1
24.7,3,8,0.375,1,6,0.167,0,0,0.0,0,0,0,2,0,1,1,4,7,2.1
3.58,0,0,0.0,0,0,0.0,2,2,1.0,0,0,0,0,0,0,0,0,2,2.0
27.87,3,10,0.3,2,5,0.4,0,0,0.0,1,1,2,2,0,0,2,2,8,1.8
16.67,1,6,0.167,1,6,0.167,0,0,0.0,0,4,4,1,0,1,0,0,3,1.8
11.08,0,0,0.0,0,0,0.0,0,0,0.0,0,2,2,2,1,0,0,3,0,1.8
1.18,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,1.7
3.28,0,1,0.0,0,1,0.0,0,0,0.0,0,2,2,1,1,0,0,0,0,1.6
4.45,1,2,0.5,0,0,0.0,0,0,0.0,2,2,4,0,0,0,1,1,2,1.6
17.15,1,3,0.333,0,0,0.0,0,0,0.0,1,6,7,2,0,0,2,2,2,1.4
22.77,3,13,0.231,1,6,0.167,2,2,1.0,1,1,2,3,0,0,2,2,9,1.4
29.33,3,10,0.3,0,5,0.0,0,0,0.0,2,4,6,4,0,0,3,3,6,1.4
4.45,0,1,0.0,0,0,0.0,2,2,1.0,0,0,0,0,0,0,0,0,2,1.3
9.7,1,3,0.333,1,2,0.5,1,1,1.0,0,1,1,1,0,0,2,0,4,1.3
2.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,1,0,0,0,0,1.3
23.02,2,6,0.333,1,5,0.2,0,0,0.0,0,1,1,1,0,0,1,1,5,1.2
15.65,3,8,0.375,2,5,0.4,0,3,0.0,0,2,2,3,1,0,3,5,8,1.1
3.58,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,1,0,0,0,1.0
11.73,0,0,0.0,0,0,0.0,0,0,0.0,2,1,3,1,0,0,1,1,0,1.0
5.38,1,3,0.333,0,1,0.0,0,0,0.0,1,0,1,0,0,0,0,0,2,1.0
1.55,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,1,0,0,0,0,1.0
3.22,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,1,0,0,0,0,1.0
38.15,5,12,0.417,1,4,0.25,5,8,0.625,1,3,4,4,0,0,11,2,16,1.0
10.87,1,1,1.0,1,1,1.0,0,0,0.0,0,0,0,0,0,0,1,2,3,0.9
22.28,1,7,0.143,0,3,0.0,3,3,1.0,0,0,0,6,0,0,3,2,5,0.9
16.78,0,2,0.0,0,2,0.0,0,0,0.0,0,3,3,1,1,0,0,1,0,0.8
10.42,0,0,0.0,0,0,0.0,0,0,0.0,0,2,2,0,1,0,0,2,0,0.8
2.67,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,0.7
25.05,1,5,0.2,1,5,0.2,0,0,0.0,0,4,4,2,1,0,2,2,3,0.7
2.27,0,0,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,0,0,0.7
2.68,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0.7
26.93,3,9,0.333,0,3,0.0,2,2,1.0,0,5,5,2,1,0,5,3,8,0.6
9.42,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,2,0,0,0,1,0,0.6
14.22,2,7,0.286,2,4,0.5,0,0,0.0,0,1,1,2,0,0,1,5,6,0.6
1.82,0,1,0.0,0,0,0.0,1,2,0.5,1,0,1,0,0,0,0,0,1,0.6
28.35,2,3,0.667,0,0,0.0,0,0,0.0,2,3,5,0,0,0,2,6,4,0.6
20.5,1,7,0.143,1,5,0.2,1,1,1.0,0,1,1,3,1,1,3,0,4,0.6
10.43,1,2,0.5,0,1,0.0,0,0,0.0,0,1,1,1,0,0,1,1,2,0.6
3.28,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,0.3
26.38,2,12,0.167,0,6,0.0,0,0,0.0,2,4,6,2,1,1,1,2,4,0.3
20.6,2,7,0.286,0,1,0.0,0,0,0.0,2,4,6,0,1,2,3,4,4,0.3
10.23,1,2,0.5,0,0,0.0,0,0,0.0,0,0,0,1,0,0,1,1,2,0.3
2.68,0,1,0.0,0,1,0.0,1,2,0.5,0,1,1,0,0,0,0,0,1,0.2
2.32,0,1,0.0,0,1,0.0,1,2,0.5,1,0,1,0,0,0,0,1,1,0.2
12.47,0,2,0.0,0,1,0.0,0,0,0.0,0,4,4,0,0,1,0,1,0,0.1
1.18,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0
1.18,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0
1.55,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0
0.68,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0
0.4,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0
4.7,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0
3.22,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0
10.37,0,5,0.0,0,4,0.0,3,3,1.0,0,0,0,3,0,0,0,4,3,0.0
5.38,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,0.0
0.28,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0
0.68,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0
1.18,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0
1.72,0,1,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,0,0,0.0
1.55,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0
8.07,1,4,0.25,0,2,0.0,2,2,1.0,0,1,1,1,1,0,3,2,4,-0.2
5.38,0,3,0.0,0,2,0.0,0,2,0.0,1,3,4,0,1,0,0,0,0,-0.3
9.07,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,-0.4
17.23,0,3,0.0,0,3,0.0,0,0,0.0,0,4,4,2,0,0,0,3,0,-0.7
2.27,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-0.7
11.85,0,2,0.0,0,1,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,-0.7
3.22,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,0,0,0,0,1,0,-0.8
4.45,0,2,0.0,0,2,0.0,0,0,0.0,0,2,2,0,0,0,0,0,0,-0.8
3.85,0,1,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,1,0,0,-1.0
3.28,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,-1.0
3.95,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,-1.1
5.73,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,1,1,1,0,-1.1
20.63,0,4,0.0,0,1,0.0,2,2,1.0,0,1,1,1,1,0,2,1,2,-1.2
18.23,0,3,0.0,0,2,0.0,0,0,0.0,2,0,2,1,1,0,1,3,0,-1.2
20.53,0,3,0.0,0,1,0.0,0,0,0.0,0,2,2,1,1,1,1,3,0,-1.3
20.45,2,10,0.2,0,4,0.0,0,0,0.0,1,3,4,1,0,0,1,1,4,-1.3
8.67,1,4,0.25,1,4,0.25,0,0,0.0,0,1,1,0,0,0,1,3,3,-1.3
9.68,0,2,0.0,0,0,0.0,0,0,0.0,1,0,1,1,0,0,1,1,0,-1.4
11.15,0,6,0.0,0,3,0.0,1,2,0.5,1,0,1,1,0,1,0,0,1,-1.5
16.57,1,8,0.125,0,4,0.0,2,2,1.0,0,1,1,1,0,0,1,1,4,-1.6
5.35,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,1,2,0,0,-1.7
1.55,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,-1.7
11.17,0,2,0.0,0,2,0.0,0,0,0.0,0,3,3,0,0,0,1,2,0,-2.3
14.33,1,5,0.2,0,0,0.0,0,0,0.0,2,2,4,0,2,0,4,3,2,-2.3
19.42,0,4,0.0,0,2,0.0,0,0,0.0,0,4,4,1,0,0,0,4,0,-2.5
5.17,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,4,0,-2.6
9.87,0,3,0.0,0,0,0.0,0,0,0.0,0,0,0,2,0,0,1,3,0,-2.9
19.6,0,5,0.0,0,3,0.0,1,2,0.5,0,5,5,1,0,0,1,4,1,-3.3
27.1,1,9,0.111,0,4,0.0,0,1,0.0,0,4,4,3,0,0,2,1,2,-3.4
4.55,0,2,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,2,1,0,-3.8
18.28,1,7,0.143,0,3,0.0,0,2,0.0,0,1,1,1,1,0,2,3,2,-4.5
38.15,9,16,0.563,4,9,0.444,6,6,1.0,3,5,8,8,1,1,4,3,28,26.1
37.0,12,25,0.48,2,4,0.5,9,9,1.0,1,4,5,1,3,0,2,1,35,25.5
36.65,7,19,0.368,2,4,0.5,8,8,1.0,0,4,4,8,1,2,0,1,24,22.3
34.87,8,11,0.727,5,5,1.0,3,4,0.75,3,6,9,4,0,0,3,5,24,20.8
32.67,5,6,0.833,0,0,0.0,4,9,0.444,5,7,12,6,0,1,1,3,14,18.1
30.2,7,17,0.412,5,11,0.455,6,6,1.0,2,3,5,1,1,1,4,3,25,15.4
24.63,6,11,0.545,3,7,0.429,1,1,1.0,2,2,4,1,0,0,0,1,16,13.0
34.95,3,10,0.3,2,6,0.333,6,6,1.0,0,2,2,3,0,0,0,1,14,10.5
14.55,2,5,0.4,1,2,0.5,1,1,1.0,2,5,7,2,1,0,1,3,6,6.4
14.22,3,3,1.0,0,0,0.0,0,0,0.0,1,2,3,0,0,0,0,1,6,6.0
10.83,2,2,1.0,0,0,0.0,1,1,1.0,0,1,1,1,0,0,0,2,5,4.6
19.15,3,10,0.3,2,4,0.5,2,4,0.5,1,1,2,0,0,1,1,1,10,3.7
30.08,2,6,0.333,1,3,0.333,0,0,0.0,1,1,2,3,1,0,2,4,5,2.1
7.82,2,4,0.5,0,2,0.0,0,0,0.0,0,0,0,1,0,0,0,2,4,1.9
16.63,2,6,0.333,0,4,0.0,0,0,0.0,0,1,1,0,1,0,0,1,4,1.5
22.73,1,6,0.167,1,6,0.167,0,0,0.0,2,2,4,2,0,0,1,2,3,0.8
4.63,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0
29.17,1,5,0.2,0,2,0.0,0,0,0.0,0,2,2,3,0,0,0,5,2,-0.4
20.73,0,4,0.0,0,0,0.0,1,2,0.5,3,7,10,0,0,1,2,3,1,-0.5
20.33,0,4,0.0,0,1,0.0,0,0,0.0,1,5,6,1,0,2,1,4,0,-1.1
39.72,15,21,0.714,1,4,0.25,2,2,1.0,2,10,12,14,1,1,4,1,33,35.8
36.67,17,28,0.607,0,2,0.0,8,10,0.8,8,15,23,2,0,2,4,4,42,35.7
36.62,16,23,0.696,0,1,0.0,3,10,0.3,1,17,18,7,2,0,2,2,35,32.4
41.75,13,19,0.684,1,2,0.5,6,8,0.75,2,7,9,4,1,1,1,2,33,30.3
41.43,14,22,0.636,4,10,0.4,3,4,0.75,0,5,5,8,0,1,6,0,35,26.6
32.77,11,15,0.733,2,4,0.5,4,4,1.0,1,4,5,4,2,1,2,2,28,26.5
34.2,12,17,0.706,0,0,0.0,1,1,1.0,5,11,16,4,1,1,3,2,25,25.4
33.62,12,19,0.632,2,6,0.333,2,2,1.0,1,4,5,6,1,2,2,2,28,25.2
40.27,13,23,0.565,10,15,0.667,0,1,0.0,2,1,3,0,1,0,1,3,36,25.2
44.48,10,15,0.667,0,0,0.0,6,8,0.75,1,9,10,9,1,0,3,4,26,24.8
36.82,11,19,0.579,4,7,0.571,4,4,1.0,0,1,1,7,0,0,0,4,30,24.7
31.92,10,14,0.714,0,0,0.0,1,2,0.5,5,9,14,5,0,3,1,4,21,24.0
41.4,8,10,0.8,1,1,1.0,4,8,0.5,6,16,22,10,0,0,6,5,21,23.6
27.47,13,18,0.722,0,0,0.0,5,8,0.625,0,7,7,2,0,3,3,4,31,23.4
31.6,12,21,0.571,4,8,0.5,7,8,0.875,0,2,2,1,0,0,3,2,35,22.2
32.83,9,17,0.529,2,4,0.5,4,4,1.0,6,5,11,1,2,0,2,1,24,21.7
37.88,8,14,0.571,3,5,0.6,4,5,0.8,0,5,5,2,4,0,1,2,23,21.1
47.82,12,28,0.429,4,15,0.267,2,3,0.667,0,8,8,12,0,1,5,1,30,20.9
24.0,8,13,0.615,0,0,0.0,2,2,1.0,6,2,8,3,0,5,1,2,18,20.7
39.28,9,21,0.429,5,10,0.5,3,3,1.0,2,5,7,8,1,0,2,5,26,20.4
36.7,6,21,0.286,1,7,0.143,8,9,0.889,3,8,11,8,3,1,1,3,21,19.9
30.9,6,12,0.5,2,6,0.333,7,7,1.0,0,2,2,6,1,0,1,0,21,19.8
33.53,5,12,0.417,2,5,0.4,3,4,0.75,1,4,5,4,6,1,0,0,15,19.6
36.47,5,17,0.294,0,4,0.0,11,14,0.786,1,6,7,8,2,1,1,1,21,19.3
36.98,10,23,0.435,2,11,0.182,4,4,1.0,1,7,8,4,1,1,2,1,26,18.8
38.32,7,9,0.778,0,0,0.0,4,7,0.571,5,5,10,1,0,2,1,2,18,18.6
23.03,4,7,0.571,0,0,0.0,4,4,1.0,7,3,10,1,3,1,0,1,12,18.5
24.78,9,14,0.643,1,3,0.333,0,1,0.0,2,7,9,3,2,1,1,4,19,18.1
37.0,7,17,0.412,5,10,0.5,5,6,0.833,0,6,6,10,2,1,6,5,24,18.0
27.02,10,13,0.769,2,5,0.4,0,0,0.0,0,3,3,3,0,0,1,3,22,17.7
25.08,6,11,0.545,3,6,0.5,4,5,0.8,1,1,2,2,4,0,2,0,19,17.7
24.63,7,11,0.636,2,4,0.5,4,6,0.667,3,2,5,1,0,0,0,1,20,17.3
27.95,4,9,0.444,0,2,0.0,3,5,0.6,5,9,14,3,2,2,0,0,11,17.2
23.98,8,15,0.533,7,12,0.583,0,0,0.0,0,3,3,4,0,1,3,0,23,17.1
26.65,6,13,0.462,3,5,0.6,4,5,0.8,4,1,5,4,0,0,0,2,19,17.0
25.43,8,14,0.571,4,6,0.667,0,2,0.0,1,0,1,6,2,0,1,4,20,16.9
26.72,5,8,0.625,2,4,0.5,0,0,0.0,2,2,4,10,3,1,4,1,12,16.7
38.02,10,23,0.435,3,9,0.333,5,6,0.833,0,4,4,4,0,1,2,4,28,16.6
34.78,6,13,0.462,5,10,0.5,4,4,1.0,0,3,3,6,2,0,4,2,21,16.6
28.03,6,10,0.6,5,8,0.625,0,0,0.0,2,3,5,4,0,0,1,0,17,16.5
42.5,7,8,0.875,4,4,1.0,1,2,0.5,0,10,10,0,2,1,3,5,19,16.5
27.67,6,10,0.6,4,7,0.571,2,4,0.5,0,6,6,0,1,1,0,0,18,16.1
25.45,6,8,0.75,3,4,0.75,2,2,1.0,2,6,8,2,0,1,1,5,17,16.1
37.72,5,14,0.357,2,8,0.25,5,7,0.714,1,4,5,6,3,0,1,1,17,16.1
33.17,8,9,0.889,0,0,0.0,2,2,1.0,2,5,7,1,1,1,3,3,18,16.0
30.6,5,7,0.714,5,6,0.833,0,0,0.0,0,4,4,3,1,0,0,1,15,16.0
34.13,4,10,0.4,0,1,0.0,3,4,0.75,5,4,9,9,2,0,1,3,11,16.0
24.75,6,10,0.6,4,7,0.571,2,2,1.0,0,4,4,0,1,1,0,1,18,15.9
22.73,6,11,0.545,5,8,0.625,2,3,0.667,0,4,4,2,1,0,1,0,19,15.9
20.47,6,9,0.667,1,1,1.0,1,2,0.5,2,1,3,1,4,2,1,2,14,15.7
35.55,5,7,0.714,1,2,0.5,3,3,1.0,2,5,7,5,1,0,2,2,14,15.7
31.47,8,19,0.421,3,11,0.273,3,3,1.0,1,4,5,7,0,0,3,0,22,15.7
41.72,5,14,0.357,1,7,0.143,8,8,1.0,2,4,6,7,0,0,3,0,19,15.7
40.32,9,19,0.474,4,8,0.5,2,2,1.0,0,4,4,5,2,0,5,1,24,15.6
36.42,9,17,0.529,1,8,0.125,3,5,0.6,0,7,7,8,0,0,5,0,22,15.6
33.72,6,13,0.462,5,8,0.625,0,0,0.0,4,2,6,5,0,1,2,1,17,15.5
26.35,2,3,0.667,2,2,1.0,2,2,1.0,0,3,3,9,2,0,0,1,8,15.5
30.78,6,10,0.6,0,0,0.0,3,6,0.5,3,8,11,4,1,1,2,3,15,15.0
39.83,10,25,0.4,2,10,0.2,7,10,0.7,0,8,8,3,0,0,3,2,29,15.0
15.32,6,9,0.667,5,8,0.625,0,0,0.0,0,0,0,1,2,0,1,0,17,14.8
42.43,6,11,0.545,2,3,0.667,0,1,0.0,0,1,1,3,5,1,1,2,14,14.6
23.6,6,13,0.462,2,7,0.286,0,0,0.0,2,2,4,4,3,1,0,3,14,14.6
40.17,8,20,0.4,1,5,0.2,1,1,1.0,2,4,6,6,2,2,2,2,18,14.6
31.23,4,7,0.571,1,3,0.333,3,4,0.75,3,2,5,1,2,1,0,0,12,14.4
21.23,5,7,0.714,0,0,0.0,0,2,0.0,6,9,15,3,1,1,2,2,10,14.2
29.15,6,15,0.4,2,6,0.333,2,3,0.667,1,3,4,5,2,2,1,2,16,14.2
35.38,6,20,0.3,2,11,0.182,9,13,0.692,2,3,5,4,2,1,3,2,23,13.8
28.88,4,8,0.5,0,0,0.0,4,4,1.0,2,7,9,2,3,0,2,1,12,13.5
13.07,5,6,0.833,3,4,0.75,0,0,0.0,1,3,4,2,1,0,1,1,13,13.4
33.03,4,6,0.667,4,6,0.667,3,3,1.0,0,1,1,1,3,0,2,3,15,13.2
45.3,6,13,0.462,3,8,0.375,0,0,0.0,0,3,3,4,3,0,1,2,15,13.2
28.5,6,11,0.545,0,0,0.0,0,2,0.0,7,9,16,1,1,3,3,3,12,13.1
34.43,6,13,0.462,4,7,0.571,1,2,0.5,2,0,2,2,2,1,2,1,17,13.0
27.92,6,9,0.667,0,1,0.0,0,0,0.0,0,2,2,8,3,0,4,1,12,12.9
34.37,9,23,0.391,2,9,0.222,0,0,0.0,4,6,10,6,1,0,4,1,20,12.9
22.38,4,4,1.0,0,0,0.0,2,4,0.5,1,8,9,2,0,1,0,1,10,12.8
23.27,7,11,0.636,1,3,0.333,0,0,0.0,1,1,2,3,0,0,0,1,15,12.8
36.47,9,21,0.429,2,7,0.286,2,4,0.5,0,7,7,2,2,0,2,2,22,12.8
34.73,6,10,0.6,0,1,0.0,2,2,1.0,2,1,3,5,1,0,2,2,14,12.8
29.32,4,11,0.364,2,5,0.4,9,10,0.9,1,3,4,3,0,1,3,3,19,12.7
34.23,8,15,0.533,0,6,0.0,0,0,0.0,0,6,6,9,1,1,4,5,16,12.5
37.03,7,11,0.636,0,1,0.0,3,3,1.0,0,2,2,1,0,0,1,0,17,12.4
27.93,7,14,0.5,1,5,0.2,2,2,1.0,1,4,5,2,2,1,3,2,17,12.2
33.25,8,14,0.571,3,4,0.75,2,2,1.0,1,3,4,0,0,2,4,4,21,11.8
18.35,5,10,0.5,4,9,0.444,0,0,0.0,1,3,4,0,1,0,0,0,14,11.6
29.3,5,10,0.5,1,1,1.0,4,4,1.0,3,5,8,2,2,0,5,1,15,11.6
17.88,5,9,0.556,0,2,0.0,2,4,0.5,5,3,8,0,1,0,0,2,12,11.5
30.25,4,9,0.444,3,6,0.5,0,0,0.0,1,0,1,2,3,2,1,1,11,11.4
31.12,5,13,0.385,3,8,0.375,2,2,1.0,0,4,4,5,1,0,1,3,15,11.4
31.8,7,15,0.467,2,8,0.25,2,2,1.0,2,5,7,0,1,0,2,2,18,11.4
28.42,5,12,0.417,1,5,0.2,0,0,0.0,3,5,8,3,1,0,0,0,11,11.3
33.4,3,7,0.429,2,4,0.5,2,2,1.0,0,8,8,2,4,1,2,4,10,11.2
28.7,6,9,0.667,3,5,0.6,0,0,0.0,0,3,3,2,0,0,2,1,15,11.0
25.03,4,9,0.444,3,8,0.375,0,0,0.0,0,2,2,0,4,0,0,0,11,10.9
29.15,6,15,0.4,3,9,0.333,0,0,0.0,1,5,6,6,0,0,2,1,15,10.9
36.08,8,18,0.444,2,12,0.167,1,2,0.5,1,8,9,1,0,0,1,3,19,10.8
38.85,6,14,0.429,2,7,0.286,0,0,0.0,1,6,7,3,2,2,3,2,14,10.8
34.05,8,19,0.421,1,4,0.25,0,3,0.0,1,5,6,6,0,0,1,1,17,10.7
27.97,4,9,0.444,2,6,0.333,3,4,0.75,0,5,5,5,0,0,1,3,13,10.7
32.3,7,17,0.412,3,8,0.375,3,3,1.0,3,5,8,2,1,0,5,3,20,10.7
18.6,4,8,0.5,2,5,0.4,1,1,1.0,0,0,0,5,1,0,0,2,11,10.7
35.48,4,8,0.5,1,4,0.25,1,1,1.0,2,4,6,1,0,3,0,3,10,10.2
34.8,4,12,0.333,3,9,0.333,2,2,1.0,1,2,3,7,2,0,3,3,13,10.2
32.78,9,26,0.346,0,4,0.0,4,4,1.0,0,3,3,7,0,0,2,3,22,10.0
46.58,5,12,0.417,3,8,0.375,2,2,1.0,0,7,7,2,2,0,3,3,15,9.9
33.3,5,13,0.385,0,0,0.0,1,2,0.5,3,5,8,5,1,1,1,4,11,9.7
19.5,3,3,1.0,1,1,1.0,0,0,0.0,0,2,2,7,0,0,2,0,7,9.6
26.2,4,9,0.444,2,7,0.286,0,0,0.0,1,7,8,2,1,1,1,2,10,9.4
29.65,4,10,0.4,2,4,0.5,5,5,1.0,0,2,2,0,0,0,1,0,15,9.2
12.0,3,6,0.5,0,1,0.0,0,0,0.0,1,5,6,4,1,0,0,0,6,9.0
16.7,4,5,0.8,0,1,0.0,1,1,1.0,0,0,0,1,2,2,2,1,9,8.8
32.13,2,6,0.333,2,5,0.4,0,0,0.0,0,4,4,8,2,0,1,4,6,8.8
16.75,4,6,0.667,0,0,0.0,2,2,1.0,0,4,4,1,0,1,1,1,10,8.6
19.22,4,8,0.5,0,1,0.0,1,1,1.0,6,5,11,0,0,3,3,3,9,8.6
20.28,4,13,0.308,2,6,0.333,1,2,0.5,3,4,7,3,2,0,2,0,11,8.5
30.3,6,14,0.429,2,4,0.5,2,2,1.0,1,2,3,4,1,1,6,0,16,8.4
21.68,4,12,0.333,4,8,0.5,1,2,0.5,1,2,3,5,0,0,1,3,13,8.4
